wkt_geom	osm_id	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel	path
LineString (113.84966409999999826 22.56647429999999943, 113.84971889999999917 22.56642319999999913, 113.8497978000000046 22.56636019999999831)	258414331	5133	primary_link			B	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.92630560000000628 22.53540980000000005, 113.92646310000000653 22.53537809999999908, 113.92652640000000019 22.53535039999999867, 113.92658079999999643 22.53530870000000164, 113.92662669999999991 22.53524930000000026, 113.92666420000000471 22.53517000000000081, 113.92667760000000499 22.53512050000000144, 113.92668989999999951 22.53504239999999825)	255636559	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.12271760000000143 22.55625470000000021, 114.12272049999999979 22.55633570000000176, 114.12262130000000582 22.55650169999999832, 114.12248449999999877 22.55668000000000006, 114.12234499999999571 22.55684099999999859, 114.12229000000000667 22.556984700000001, 114.12228600000000256 22.55708500000000072, 114.12232760000000553 22.55716299999999919, 114.12236780000000635 22.55720760000000169, 114.12248449999999877 22.55734010000000112, 114.12279909999999461 22.55761509999999959, 114.12290959999999984 22.5577116999999987, 114.12305580000000305 22.55780830000000137, 114.12319530000000611 22.55792220000000015, 114.12326699999999846 22.55802909999999883)	256678170	5133	primary_link	雅园立交		F	0	2	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.97942089999999382 22.56156620000000146, 113.97968620000000328 22.56136760000000052)	248224201	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.92696069999999509 22.53612030000000033, 113.92685969999999429 22.53585059999999984, 113.92679300000000353 22.53572989999999976, 113.92673399999999617 22.53564820000000068, 113.92666420000000471 22.53559860000000015, 113.92659270000000049 22.53556640000000044, 113.92651139999999543 22.53554169999999957, 113.9263621999999998 22.53550680000000028)	255636557	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.86292459999999949 22.58022100000000165, 113.86263730000000294 22.58000320000000016, 113.86234430000000373 22.57977280000000064, 113.86209279999999922 22.57952590000000015, 113.86103060000000653 22.57842390000000066, 113.86046539999999538 22.57784780000000069, 113.86015469999999539 22.57733699999999999)	262689233	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85706360000000359 22.57364839999999973, 113.85785280000000341 22.57447970000000126)	262689234	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.86023849999999413 22.57717329999999833, 113.86074560000000133 22.57750659999999954, 113.86112529999999765 22.57790449999999893, 113.86202040000000579 22.5788423999999992, 113.86260369999999398 22.57947340000000125, 113.86272889999999336 22.57962480000000127, 113.86281979999999692 22.5797452000000014, 113.86308259999999848 22.58012989999999931)	262689231	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85528789999999333 22.5861723000000012, 113.85545810000000699 22.58625770000000088, 113.85555119999999363 22.58629540000000091, 113.85565130000000522 22.58631670000000113, 113.85575260000000242 22.58632490000000104, 113.85587339999999301 22.58631970000000067, 113.8560338999999999 22.58629459999999867)	262689232	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85716410000000565 22.57331800000000044, 113.85706899999999564 22.57348289999999835, 113.85705950000000541 22.57356629999999953, 113.85706360000000359 22.57364839999999973, 113.85707789999999306 22.57372060000000147, 113.85710980000000347 22.57381240000000133, 113.85715530000000228 22.57389849999999853, 113.85725419999999986 22.5740413999999987)	262689221	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.8551728000000054 22.58685930000000042, 113.85523000000000593 22.58675510000000131, 113.85526040000000592 22.58667559999999952, 113.8552724999999981 22.58660629999999969, 113.8552818000000002 22.58651959999999903, 113.85527650000000222 22.58643539999999916, 113.85525149999999428 22.58636269999999868, 113.85519209999999646 22.5862386000000015)	262689226	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85927859999999612 22.57643039999999957, 113.8586573000000044 22.57598099999999874, 113.85829479999999592 22.57559799999999939, 113.85780119999999727 22.57507790000000014, 113.85751639999999441 22.57477129999999832, 113.85727269999999578 22.57451700000000017, 113.85710070000000371 22.57413939999999997)	262689216	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85710070000000371 22.57413939999999997, 113.85698910000000694 22.5740823000000006, 113.85688190000000475 22.5740413999999987, 113.85675299999999766 22.57399879999999825, 113.85664669999999887 22.5739730999999999, 113.85653270000000248 22.57397660000000172, 113.85642140000000211 22.57399579999999872, 113.85632669999999678 22.57403130000000147, 113.85616480000000195 22.57413220000000109)	262689217	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04367249999999956 22.53753310000000099, 114.04382889999999406 22.53764220000000051, 114.04392850000000692 22.53768050000000045, 114.04402960000000178 22.53767530000000008, 114.04411249999999711 22.5376568000000006)	246134218	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04436149999999373 22.5381469999999986, 114.0443142000000023 22.53795889999999957, 114.04429720000000259 22.53787589999999952, 114.04429469999999469 22.53736659999999858, 114.04429890000000114 22.53699479999999866, 114.04430410000000506 22.53689139999999824, 114.04435410000000672 22.53627249999999904, 114.04441819999999552 22.53578699999999913)	246134221	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04337540000000217 22.55740079999999992, 114.04342990000000668 22.55715340000000069, 114.04343529999999873 22.55708160000000007, 114.04341920000000243 22.55702949999999873, 114.0433806000000061 22.55698190000000025, 114.04333230000000299 22.55694469999999896, 114.04310940000000585 22.55684820000000101, 114.04262199999999439 22.55665289999999956)	245929533	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04328499999999735 22.55035000000000167, 114.04348969999999497 22.55034889999999947, 114.04376949999999624 22.55041029999999935, 114.04391510000000665 22.55042389999999841, 114.04399680000000217 22.55040089999999964, 114.04405020000000093 22.55034639999999868, 114.04409200000000624 22.55025410000000008, 114.04415040000000658 22.55003950000000046)	245930185	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04428959999999904 22.5572833000000017, 114.04398410000000297 22.55719489999999894, 114.04388590000000647 22.55719549999999884, 114.04380810000000679 22.55723270000000014, 114.04352670000000103 22.55745200000000139)	245929521	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.0426511000000005 22.55648820000000043, 114.04329740000000015 22.55651080000000164, 114.04357740000000376 22.55651930000000149, 114.04364610000000368 22.55650869999999841, 114.04370780000000707 22.55647409999999908, 114.04386030000000574 22.55632950000000037)	245929529	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04565499999999645 22.53745400000000032, 114.0455232000000052 22.53745400000000032)	245920250	5133	primary_link			F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.04402419999999552 22.55634810000000101, 114.04406179999999438 22.55659299999999945, 114.04409400000000119 22.55669950000000057, 114.04413959999999406 22.55679110000000165, 114.04433520000000613 22.55708339999999978)	245929520	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.13061020000000667 22.61093299999999928, 114.12994369999999833 22.61119869999999921)	248180820	5133	primary_link	布沙路辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.97968620000000328 22.56136760000000052, 113.98035930000000349 22.56114549999999852, 113.98180969999999945 22.56074029999999908, 113.98200620000000072 22.56066279999999935, 113.98217719999999531 22.56056939999999855, 113.98237029999999947 22.5604356000000017, 113.98254729999999313 22.56028459999999924, 113.98277869999999723 22.55999650000000045, 113.98290670000000091 22.55979909999999933, 113.98299590000000592 22.55961010000000044, 113.98303869999999449 22.55942680000000067, 113.9830649999999963 22.55927099999999896, 113.98307629999999335 22.55911719999999931, 113.98307699999999443 22.55884359999999944, 113.98306460000000584 22.55877040000000022, 113.98303669999999954 22.55870559999999969)	248224199	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.95285930000000008 22.56092659999999839, 113.95283870000000093 22.56087309999999846, 113.95278380000000595 22.56076480000000117, 113.95275949999999909 22.56058080000000032, 113.95274840000000438 22.56052100000000138, 113.95269949999999426 22.56028739999999999, 113.95267540000000395 22.56011829999999918)	246557296	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90082320000000493 22.51851010000000031, 113.90093179999999506 22.51856450000000009, 113.9010169000000019 22.51858830000000111, 113.90109809999999868 22.51860160000000022, 113.90117650000000538 22.51860029999999924, 113.90124969999999394 22.51859109999999831, 113.90132459999999526 22.51856890000000178, 113.90140220000000681 22.5185297999999996, 113.9014904999999942 22.51847599999999971)	247172260	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.95036620000000482 22.57056800000000152, 113.95034819999999343 22.57064570000000003, 113.95033069999999498 22.57075719999999919, 113.95031749999999704 22.57080649999999977, 113.95029719999999429 22.57086119999999951, 113.95024340000000507 22.57096800000000059, 113.95021380000000022 22.57103730000000041, 113.95021130000000653 22.57109780000000043, 113.95022199999999657 22.5711472999999998, 113.95024610000000109 22.57119189999999875, 113.95027480000000253 22.57122700000000037, 113.95032310000000564 22.57125969999999882, 113.95051349999999957 22.57133509999999887)	246557292	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.94938799999999901 22.57132849999999991, 113.94959740000000181 22.57125600000000176, 113.94970999999999606 22.5712091000000008, 113.94979309999999373 22.57114959999999826, 113.94987629999999967 22.57107789999999881, 113.94996489999999767 22.57098129999999969, 113.95005240000000413 22.57085969999999975)	246557293	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.00590649999999471 22.54809900000000056, 114.00594499999999698 22.54819450000000103, 114.0059597999999994 22.54826260000000104, 114.00597319999999968 22.54838399999999865, 114.00599060000000406 22.54847559999999973, 114.00600540000000649 22.54853629999999853, 114.00603619999999694 22.54861340000000069)	246141469	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.9504304000000019 22.57152100000000061, 113.95021149999999466 22.57160539999999926, 113.95012570000000096 22.57165739999999943, 113.95007209999999986 22.57170440000000156, 113.95000620000000424 22.57180100000000067, 113.94988349999999855 22.57209449999999862)	246557290	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83250440000000481 22.59196820000000017, 113.83237420000000384 22.59216130000000078, 113.83233719999999778 22.59224950000000121, 113.83232180000000255 22.59232060000000075, 113.83232490000000325 22.59240309999999852, 113.83234339999999918 22.59247990000000073, 113.83237730000000454 22.59257369999999909, 113.83244209999999441 22.59269940000000076)	592262364	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83244209999999441 22.59269940000000076, 113.83225099999999941 22.59267330000000129, 113.83212770000000091 22.59267050000000054, 113.83201370000000452 22.59268469999999951, 113.83192750000000615 22.59271310000000099, 113.83185969999999543 22.59275299999999831, 113.83175369999999305 22.59283010000000047)	592262365	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83049300000000414 22.59555930000000146, 113.83049119999999732 22.5957542999999994, 113.83049939999999367 22.59586690000000075, 113.83052379999999459 22.5959682000000015, 113.83056039999999598 22.59603579999999923, 113.83061320000000194 22.59611840000000171, 113.83068640000000471 22.59620089999999948, 113.83080429999999694 22.59628730000000019, 113.83099450000000274 22.59639689999999845)	592262362	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83099450000000274 22.59639689999999845, 113.83080870000000573 22.59638329999999939, 113.83068470000000616 22.59638380000000168, 113.8306098999999989 22.59639160000000047, 113.83054079999999431 22.5964103999999999, 113.8304825999999963 22.59644019999999998, 113.83043680000000109 22.59648190000000056, 113.83040590000000236 22.59652630000000073, 113.83037740000000326 22.59657999999999944, 113.83031510000000708 22.59674460000000096)	592262363	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83014459999999701 22.59808059999999941, 113.83015939999999944 22.59827879999999922, 113.83018619999999999 22.59839519999999879, 113.83022110000000282 22.59848679999999987, 113.83026669999999569 22.59857099999999974, 113.83033910000000333 22.5986577000000004, 113.83040880000000072 22.59872209999999981, 113.83060460000000091 22.59885339999999943)	592262359	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83060460000000091 22.59885339999999943, 113.83050140000000283 22.59883849999999939, 113.83041420000000699 22.59882860000000093, 113.83032029999999679 22.59883100000000056, 113.83023989999999515 22.5988459000000006, 113.83017279999999971 22.5988806000000011, 113.83011919999999861 22.59892509999999888, 113.83006819999999948 22.59899449999999987, 113.83003730000000076 22.59906120000000129, 113.83000649999999609 22.59915760000000162)	592262361	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.82958920000000091 22.60273019999999988, 113.82941710000000057 22.60269059999999897, 113.8293247000000008 22.60268140000000159, 113.82924850000000561 22.6026814999999992, 113.82917860000000587 22.6026941999999984, 113.82911400000000413 22.60271850000000171, 113.82906380000000013 22.60275319999999866, 113.82900209999999674 22.60281760000000162, 113.82892160000000104 22.60293689999999955)	592262346	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.82931080000000179 22.60197270000000103, 113.82928409999999531 22.60212239999999895, 113.82928139999999928 22.60221650000000082, 113.82929210000000353 22.60228090000000023, 113.82931360000000609 22.60234529999999964, 113.82934849999999471 22.60240719999999826, 113.82939399999999353 22.6024616000000016, 113.82946110000000317 22.602516099999999, 113.82956419999999298 22.60258830000000074)	592262349	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85188420000000065 22.5776311000000014, 113.85171200000000624 22.57782590000000056, 113.85166599999999448 22.57790819999999954, 113.85164880000000664 22.57799839999999847, 113.85166030000000603 22.578080700000001, 113.85169759999999428 22.57816299999999998, 113.8517820999999941 22.57829299999999861)	592262378	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.8517820999999941 22.57829299999999861, 113.85161720000000685 22.57820020000000127, 113.85153950000000123 22.57817359999999951, 113.85143890000000511 22.57816299999999998, 113.8513468999999958 22.5781710000000011, 113.8512520999999964 22.57820020000000127, 113.85108769999999367 22.57827410000000157)	592262379	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.83479180000000497 22.59027079999999899, 113.83470400000000211 22.59039059999999921, 113.83465750000000583 22.59048200000000151, 113.83463140000000635 22.59055599999999941, 113.83461409999999603 22.59063169999999943, 113.83461269999999388 22.5907057999999985, 113.83462860000000205 22.5907783000000002, 113.83467219999999998 22.59086810000000156, 113.8347318999999942 22.59097260000000063)	592262374	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.8347318999999942 22.59097260000000063, 113.8346300000000042 22.59087459999999936, 113.83453409999999906 22.59081030000000112, 113.83444699999999727 22.59077410000000086, 113.83436860000000479 22.59074989999999872, 113.83429010000000403 22.59074190000000115, 113.83420719999999449 22.59074199999999877, 113.83411569999999813 22.59076380000000128, 113.83402080000000467 22.59079459999999884)	592262375	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.84111169999999902 22.58570509999999842, 113.84123889999999335 22.58557310000000129, 113.84126729999999839 22.58551429999999982, 113.8412811999999974 22.5854537999999998, 113.84128590000000258 22.58539130000000128, 113.84127610000000175 22.58528379999999913)	592262368	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.84127610000000175 22.58528379999999913, 113.84133959999999774 22.58531580000000005, 113.84141200000000538 22.58533309999999972, 113.84150069999999744 22.58533960000000107, 113.84157539999999642 22.58533309999999972, 113.84170120000000281 22.58530920000000108)	592262369	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.8402841000000052 22.58647649999999985, 113.84008930000000248 22.58664810000000145, 113.83999729999999317 22.5867463000000015, 113.83995699999999829 22.58683389999999847, 113.83993979999999624 22.58691350000000142, 113.8399426999999946 22.58697460000000135, 113.83995989999999665 22.58705159999999879, 113.83998870000000636 22.58711260000000109, 113.84006100000000572 22.58721829999999997)	592262366	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.84006100000000572 22.58721829999999997, 113.83992250000000013 22.58716300000000032, 113.83983050000000503 22.58712849999999861, 113.83975289999999347 22.58710729999999955, 113.83966959999999347 22.58709670000000003, 113.83958040000000267 22.58709929999999844, 113.83948270000000491 22.58711530000000067, 113.83939359999999397 22.58714180000000127, 113.8392280999999997 22.5872080000000004)	592262367	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.06189670000000547 22.56960959999999972, 114.0620549000000068 22.5692112999999992)	582423625	5133	primary_link	彩田路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.12095039999999813 22.55813119999999827, 114.12085340000000144 22.55822930000000071, 114.12079730000000666 22.55829230000000152, 114.12075179999999364 22.55831209999999842, 114.1207007999999945 22.55831710000000001)	582425315	5133	primary_link	雅园立交		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.92797489999999527 22.57147409999999965, 113.92824770000000001 22.57142899999999841, 113.92833530000000053 22.57140120000000039, 113.92842539999999474 22.57135269999999849, 113.9285004999999984 22.57128110000000021, 113.92856810000000678 22.57118170000000035, 113.92860570000000564 22.57109690000000057, 113.92865179999999725 22.5709711999999989)	582353955	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (114.08045950000000346 22.55764279999999999, 114.08028779999999358 22.55741300000000038, 114.07978590000000452 22.55671720000000136, 114.07968300000000283 22.55655309999999858, 114.07934459999999888 22.5559763999999987)	582423624	5133	primary_link	华富路辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.85517020000000343 22.62095310000000126, 113.85548230000000558 22.6209939999999996, 113.85590729999999837 22.62136720000000167, 113.85618619999999623 22.62167420000000106, 113.85645979999999611 22.62204309999999907, 113.85681409999999403 22.62258509999999845, 113.85716010000000153 22.62323370000000011, 113.85737930000000517 22.62374090000000137, 113.85789769999999521 22.62492449999999877, 113.85811060000000339 22.62546269999999993, 113.85837700000000439 22.62614740000000069, 113.85864340000000539 22.62697939999999974, 113.858803800000004 22.62750399999999829, 113.85904840000000604 22.62830389999999881, 113.85936759999999879 22.62937339999999864, 113.85953309999999306 22.62990810000000153, 113.85961890000000096 22.6302695000000007, 113.85965989999999692 22.6305915000000013, 113.85968859999999836 22.63103699999999918, 113.85967789999999411 22.63159650000000056, 113.85963060000000269 22.63195190000000068, 113.85957209999999407 22.63222149999999999)	582185323	5133	primary_link	洲石路辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.92960250000000144 22.57161929999999828, 113.92943440000000521 22.57164960000000065, 113.92929309999999532 22.57168989999999908, 113.929218199999994 22.57172729999999916, 113.92914729999999679 22.57176589999999905, 113.9290850000000006 22.5718166999999994, 113.92903200000000652 22.57187619999999839, 113.92891550000000223 22.57204709999999892)	582353952	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90552510000000552 22.5314848000000012, 113.90531070000000113 22.53155659999999827, 113.90517850000000522 22.53163419999999917, 113.90508889999999553 22.53172049999999871, 113.90503520000000037 22.53181539999999927, 113.90498379999999656 22.5319578000000007, 113.90494139999999845 22.53217349999999897)	582000110	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90493859999999415 22.53080230000000128, 113.90503289999999481 22.53107410000000144, 113.90506999999999493 22.53116530000000139, 113.90512540000000286 22.53128480000000167, 113.90518090000000484 22.53136160000000032, 113.90524560000000065 22.53141570000000016, 113.90535040000000322 22.53145549999999986, 113.90552510000000552 22.5314848000000012)	582000117	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.94826310000000547 22.52568259999999967, 113.9481492999999972 22.52564029999999917, 113.94805230000000051 22.52560100000000176, 113.94795639999999537 22.52555179999999879, 113.94788309999999854 22.52550420000000031)	586589634	5133	primary_link	滨海沙河西立交		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.94880620000000704 22.5256653, 113.94867499999999438 22.52570469999999858, 113.94852849999999478 22.52571689999999904, 113.94838729999999316 22.52570770000000167, 113.94826310000000547 22.52568259999999967)	586589635	5133	primary_link	滨海沙河西立交		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.9488226999999938 22.52600220000000064, 113.94823689999999772 22.52573729999999941)	586589632	5133	primary_link	滨海沙河西立交		F	0	0	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.94823689999999772 22.52573729999999941, 113.94813750000000141 22.52569060000000079, 113.94806049999999686 22.52565110000000104, 113.94799399999999423 22.52560829999999825, 113.94793509999999515 22.52555789999999902, 113.94788309999999854 22.52550420000000031)	586589633	5133	primary_link	滨海沙河西立交		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.95366070000000036 22.54126499999999922, 113.95363749999999925 22.54118809999999939, 113.95363279999999406 22.54113900000000115, 113.95363799999999799 22.54109730000000056, 113.95365490000000364 22.54106450000000095, 113.95367819999999881 22.54103870000000143, 113.95370979999999861 22.54101969999999966, 113.95374209999999948 22.54101359999999943, 113.95377449999999442 22.54101460000000046, 113.95381290000000263 22.54102920000000054, 113.95384730000000673 22.54105589999999992, 113.95388800000000629 22.54110999999999976)	586124740	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.95330640000000244 22.55357109999999921, 113.9533090000000044 22.55394400000000132, 113.95331020000000422 22.55404499999999857, 113.95330459999999562 22.55415419999999926, 113.95329130000000362 22.55427070000000001, 113.95327009999999746 22.55439739999999915, 113.95323390000000074 22.55462109999999853, 113.95319010000000048 22.55489160000000126, 113.95316040000000157 22.55511119999999892, 113.9531340000000057 22.55533989999999989, 113.95311409999999341 22.5555899999999987, 113.953105800000003 22.5557932000000001, 113.95310089999999548 22.55591019999999958, 113.9530654999999939 22.55669460000000015, 113.95301840000000482 22.55799929999999875, 113.95301179999999874 22.55816679999999863, 113.95299860000000081 22.55836509999999961, 113.9529787999999968 22.55854499999999874, 113.95296190000000536 22.55873289999999898, 113.95295160000000578 22.55896359999999845)	586124746	5133	primary_link	沙河西路辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.90705269999999416 22.55224700000000126, 113.9070494999999994 22.55211320000000086, 113.90703290000000436 22.55195750000000032, 113.90700619999999788 22.55163130000000038, 113.90699349999999868 22.5515289999999986, 113.90695669999999495 22.5513793999999983, 113.90690750000000264 22.55121520000000146, 113.9068623999999943 22.55110540000000086, 113.90679849999999362 22.55098380000000091, 113.9067261000000002 22.55088380000000114, 113.90663270000000296 22.55079449999999852, 113.90624929999999893 22.55048109999999895, 113.90607430000000022 22.55032980000000009)	582425317	5133	primary_link	北环大道辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.94977869999999598 22.53597889999999992, 113.94937310000000252 22.53595779999999849, 113.94868119999999578 22.53594920000000101, 113.94812369999999646 22.53601749999999981, 113.94719089999999539 22.53602749999999943, 113.94632180000000687 22.53603000000000023, 113.94586850000000311 22.53589589999999987)	583068252	5133	primary_link	白石路辅路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.95276680000000624 22.57146469999999994, 113.95253049999999462 22.57150379999999856, 113.95241219999999771 22.57153410000000093, 113.95231359999999654 22.57157049999999998, 113.95224129999999718 22.57161299999999926, 113.95217999999999847 22.57166159999999877, 113.95212519999999756 22.57172219999999996, 113.95204889999999409 22.57182260000000085)	581971348	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
LineString (113.95196620000000109 22.57183129999999949, 113.95197849999999562 22.57174649999999971, 113.95196970000000647 22.5716959000000017, 113.95195440000000531 22.57165350000000004, 113.95191930000000013 22.57161299999999926, 113.9518688999999938 22.57157460000000171, 113.95180759999999509 22.57154219999999967, 113.95174830000000554 22.5715217999999993, 113.95164080000000695 22.57149760000000072)	581971351	5133	primary_link			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary_link.shp
